Mode,Entity,SourceKey,Action,DatabaseId,Details
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-06|1100|1145|CARD:681,ALREADY_IN_CRM,432,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-06|1100|1145|CARD:700,ALREADY_IN_CRM,425,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-06|1100|1145|CARD:771,ALREADY_IN_CRM,431,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-06|1100|1145|CARD:872,ALREADY_IN_CRM,433,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-06|1200|1245|CARD:390,NEW_ATTENDANCE,22515,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-06|1200|1245|CARD:440,NEW_ATTENDANCE,22516,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-06|1200|1245|CARD:550,NEW_ATTENDANCE,22517,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-06|1200|1245|CARD:606,NEW_ATTENDANCE,22518,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-06|1200|1245|CARD:635,NEW_ATTENDANCE,22519,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-06|1200|1245|CARD:644,NEW_ATTENDANCE,22520,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-06|1200|1245|CARD:681,NEW_ATTENDANCE,22521,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-06|1200|1245|CARD:707,NEW_ATTENDANCE,22522,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-06|1200|1245|CARD:742,NEW_ATTENDANCE,22523,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-06|1200|1245|CARD:799,NEW_ATTENDANCE,22524,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-06|1200|1245|CARD:872,NEW_ATTENDANCE,22525,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-09|1130|1215|CARD:415,ALREADY_IN_CRM,445,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-09|1130|1215|CARD:416,ALREADY_IN_CRM,449,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-09|1130|1215|CARD:444,ALREADY_IN_CRM,450,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-09|1130|1215|CARD:601,ALREADY_IN_CRM,451,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-09|1130|1215|CARD:638,ALREADY_IN_CRM,448,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-09|1130|1215|CARD:681,ALREADY_IN_CRM,452,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-09|1130|1215|CARD:692,ALREADY_IN_CRM,446,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-09|1130|1215|CARD:707,ALREADY_IN_CRM,447,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-09|1130|1215|NAME:k bibi,NEW_ATTENDANCE,22526,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-09|1230|1430|CARD:436,NEW_ATTENDANCE,22527,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-09|1230|1430|CARD:468,NEW_ATTENDANCE,22528,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-09|1230|1430|CARD:509,NEW_ATTENDANCE,22529,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-09|1230|1430|CARD:586,NEW_ATTENDANCE,22530,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-09|1230|1430|CARD:616,NEW_ATTENDANCE,22531,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-09|1230|1430|CARD:638,NEW_ATTENDANCE,22532,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-09|1230|1430|CARD:657,NEW_ATTENDANCE,22533,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-09|1230|1430|CARD:708,NEW_ATTENDANCE,22534,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-09|1230|1430|CARD:794,NEW_ATTENDANCE,22535,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|HIIT|2026-02-09|1030|1115|CARD:515,ALREADY_IN_CRM,456,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|HIIT|2026-02-09|1030|1115|CARD:681,ALREADY_IN_CRM,457,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|HIIT|2026-02-09|1030|1115|CARD:692,ALREADY_IN_CRM,453,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|HIIT|2026-02-09|1030|1115|CARD:707,ALREADY_IN_CRM,454,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|HIIT|2026-02-09|1030|1115|CARD:717,ALREADY_IN_CRM,455,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|ZUMBA|2026-02-09|0930|1015|CARD:390,ALREADY_IN_CRM,459,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|ZUMBA|2026-02-09|0930|1015|CARD:429,ALREADY_IN_CRM,460,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|ZUMBA|2026-02-09|0930|1015|CARD:440,ALREADY_IN_CRM,458,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|ZUMBA|2026-02-09|0930|1015|CARD:515,ALREADY_IN_CRM,461,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|ZUMBA|2026-02-09|0930|1015|CARD:780,ALREADY_IN_CRM,462,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|ZUMBA|2026-02-09|0930|1015|CARD:996,ALREADY_IN_CRM,463,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|ZUMBA|2026-02-09|0930|1015|NAME:aisha saeed,NEW_ATTENDANCE,22536,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2026-02-10|1130|1330|CARD:455,NEW_ATTENDANCE,22537,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2026-02-10|1130|1330|CARD:462,NEW_ATTENDANCE,22538,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2026-02-10|1130|1330|CARD:516,NEW_ATTENDANCE,22539,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2026-02-10|1130|1330|CARD:647,NEW_ATTENDANCE,22540,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2026-02-10|1130|1330|CARD:994,NEW_ATTENDANCE,22541,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2026-02-10|1715|1815|CARD:305,NEW_ATTENDANCE,22542,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2026-02-10|1715|1815|CARD:625,NEW_ATTENDANCE,22543,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2026-02-10|1715|1815|CARD:703,NEW_ATTENDANCE,22544,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2026-02-10|1715|1815|CARD:704,NEW_ATTENDANCE,22545,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2026-02-10|1715|1815|CARD:717,NEW_ATTENDANCE,22546,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2026-02-10|1715|1815|NAME:ronnie,NEW_ATTENDANCE,22547,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2026-02-10|0930|1030|CARD:157,NEW_ATTENDANCE,22548,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2026-02-10|0930|1030|CARD:386,NEW_ATTENDANCE,22549,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2026-02-10|0930|1030|CARD:388,NEW_ATTENDANCE,22550,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2026-02-10|0930|1030|CARD:418,NEW_ATTENDANCE,22551,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2026-02-10|0930|1030|CARD:422,NEW_ATTENDANCE,22552,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2026-02-10|0930|1030|CARD:429,NEW_ATTENDANCE,22553,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2026-02-10|0930|1030|CARD:441,NEW_ATTENDANCE,22554,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2026-02-10|0930|1030|CARD:515,NEW_ATTENDANCE,22555,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2026-02-10|0930|1030|CARD:625,NEW_ATTENDANCE,22556,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2026-02-10|0930|1030|CARD:648,NEW_ATTENDANCE,22557,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2026-02-10|0930|1030|CARD:692,NEW_ATTENDANCE,22558,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2026-02-10|0930|1030|CARD:717,NEW_ATTENDANCE,22559,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2026-02-10|0930|1030|CARD:764,NEW_ATTENDANCE,22560,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2026-02-10|0930|1030|CARD:780,NEW_ATTENDANCE,22561,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2026-02-11|1130|1330|CARD:455,NEW_ATTENDANCE,22562,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2026-02-11|1130|1330|CARD:457,NEW_ATTENDANCE,22563,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2026-02-11|1130|1330|CARD:462,NEW_ATTENDANCE,22564,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2026-02-11|1130|1330|CARD:516,NEW_ATTENDANCE,22565,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2026-02-11|1130|1330|CARD:647,NEW_ATTENDANCE,22566,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2026-02-11|1130|1330|CARD:709,NEW_ATTENDANCE,22567,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2026-02-11|1130|1330|CARD:715,NEW_ATTENDANCE,22568,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2026-02-11|1130|1330|CARD:728,NEW_ATTENDANCE,22569,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2026-02-11|1130|1330|CARD:785,NEW_ATTENDANCE,22570,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2026-02-11|1130|1330|NAME:yasmeen,NEW_ATTENDANCE,22571,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2026-02-11|1100|1200|CARD:441,NEW_ATTENDANCE,22572,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2026-02-11|1100|1200|CARD:470,NEW_ATTENDANCE,22573,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2026-02-11|1100|1200|CARD:513,NEW_ATTENDANCE,22574,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2026-02-11|1100|1200|CARD:604,NEW_ATTENDANCE,22575,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2026-02-11|1100|1200|CARD:638,NEW_ATTENDANCE,22576,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2026-02-11|1100|1200|CARD:658,NEW_ATTENDANCE,22577,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2026-02-11|1100|1200|CARD:995,NEW_ATTENDANCE,22578,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-12|1130|1215|CARD:337,ALREADY_IN_CRM,478,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-12|1130|1215|CARD:380,ALREADY_IN_CRM,477,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-12|1130|1215|CARD:413,ALREADY_IN_CRM,469,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-12|1130|1215|CARD:416,ALREADY_IN_CRM,474,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-12|1130|1215|CARD:440,ALREADY_IN_CRM,472,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-12|1130|1215|CARD:444,ALREADY_IN_CRM,475,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-12|1130|1215|CARD:584,ALREADY_IN_CRM,479,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-12|1130|1215|CARD:586,ALREADY_IN_CRM,476,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-12|1130|1215|CARD:638,ALREADY_IN_CRM,471,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-12|1130|1215|CARD:640,ALREADY_IN_CRM,473,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-12|1130|1215|CARD:692,ALREADY_IN_CRM,470,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CIRCUIT TRAINING|2026-02-12|0930|1015|CARD:373,ALREADY_IN_CRM,483,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CIRCUIT TRAINING|2026-02-12|0930|1015|CARD:429,ALREADY_IN_CRM,480,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CIRCUIT TRAINING|2026-02-12|0930|1015|CARD:470,ALREADY_IN_CRM,481,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CIRCUIT TRAINING|2026-02-12|0930|1015|CARD:515,ALREADY_IN_CRM,482,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CIRCUIT TRAINING|2026-02-12|0930|1015|CARD:787,ALREADY_IN_CRM,484,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-12|1230|1415|CARD:586,NEW_ATTENDANCE,22579,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-12|1230|1415|CARD:640,NEW_ATTENDANCE,22580,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-12|1230|1415|CARD:655,NEW_ATTENDANCE,22581,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-12|1230|1415|CARD:708,NEW_ATTENDANCE,22582,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-12|1230|1415|CARD:763,NEW_ATTENDANCE,22583,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-12|1230|1415|CARD:774,NEW_ATTENDANCE,22584,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|MEN'S MULTI SPORTS|2026-02-12|1030|1130|CARD:791,NEW_ATTENDANCE,22585,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|MEN'S MULTI SPORTS|2026-02-12|1030|1130|CARD:857,NEW_ATTENDANCE,22586,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|MEN'S MULTI SPORTS|2026-02-12|1030|1130|NAME:ali,NEW_ATTENDANCE,22587,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ARTS|2026-02-13|1300|1430|CARD:411,NEW_ATTENDANCE,22588,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ARTS|2026-02-13|1300|1430|CARD:416,NEW_ATTENDANCE,22589,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ARTS|2026-02-13|1300|1430|CARD:444,NEW_ATTENDANCE,22590,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ARTS|2026-02-13|1300|1430|CARD:550,NEW_ATTENDANCE,22591,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ARTS|2026-02-13|1300|1430|CARD:586,NEW_ATTENDANCE,22592,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ARTS|2026-02-13|1300|1430|CARD:700,NEW_ATTENDANCE,22593,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-13|1100|1145|CARD:126,ALREADY_IN_CRM,493,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-13|1100|1145|CARD:346,ALREADY_IN_CRM,495,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-13|1100|1145|CARD:380,ALREADY_IN_CRM,497,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-13|1100|1145|CARD:386,ALREADY_IN_CRM,496,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-13|1100|1145|CARD:388,ALREADY_IN_CRM,488,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-13|1100|1145|CARD:390,ALREADY_IN_CRM,492,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-13|1100|1145|CARD:411,ALREADY_IN_CRM,501,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-13|1100|1145|CARD:413,ALREADY_IN_CRM,487,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-13|1100|1145|CARD:440,ALREADY_IN_CRM,489,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-13|1100|1145|CARD:515,ALREADY_IN_CRM,498,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-13|1100|1145|CARD:568,ALREADY_IN_CRM,494,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-13|1100|1145|CARD:625,ALREADY_IN_CRM,500,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-13|1100|1145|CARD:681,ALREADY_IN_CRM,499,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-13|1100|1145|CARD:700,ALREADY_IN_CRM,490,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2026-02-13|1100|1145|CARD:742,ALREADY_IN_CRM,491,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-13|1200|1245|CARD:157,NEW_ATTENDANCE,22594,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-13|1200|1245|CARD:390,NEW_ATTENDANCE,22595,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-13|1200|1245|CARD:413,NEW_ATTENDANCE,22596,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-13|1200|1245|CARD:440,NEW_ATTENDANCE,22597,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-13|1200|1245|CARD:442,NEW_ATTENDANCE,22598,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-13|1200|1245|CARD:486,NEW_ATTENDANCE,22599,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-13|1200|1245|CARD:515,NEW_ATTENDANCE,22600,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-13|1200|1245|CARD:550,NEW_ATTENDANCE,22601,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-13|1200|1245|CARD:625,NEW_ATTENDANCE,22602,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-13|1200|1245|CARD:681,NEW_ATTENDANCE,22603,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-13|1200|1245|CARD:707,NEW_ATTENDANCE,22604,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-13|1200|1245|CARD:742,NEW_ATTENDANCE,22605,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|PILATES|2026-02-13|1200|1245|NAME:helen,NEW_ATTENDANCE,22606,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-16|1130|1215|CARD:416,ALREADY_IN_CRM,516,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-16|1130|1215|CARD:485,ALREADY_IN_CRM,519,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-16|1130|1215|CARD:601,ALREADY_IN_CRM,517,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-16|1130|1215|CARD:681,ALREADY_IN_CRM,518,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-16|1130|1215|CARD:707,ALREADY_IN_CRM,514,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-16|1130|1215|CARD:717,ALREADY_IN_CRM,515,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2026-02-16|1130|1215|CARD:855,ALREADY_IN_CRM,520,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-16|1230|1430|CARD:436,NEW_ATTENDANCE,22607,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-16|1230|1430|CARD:468,NEW_ATTENDANCE,22608,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-16|1230|1430|CARD:509,NEW_ATTENDANCE,22609,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-16|1230|1430|CARD:586,NEW_ATTENDANCE,22610,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-16|1230|1430|CARD:638,NEW_ATTENDANCE,22611,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-16|1230|1430|CARD:708,NEW_ATTENDANCE,22612,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2026-02-16|1230|1430|NAME:shailla sharif,NEW_ATTENDANCE,22613,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|HIIT|2026-02-16|1030|1115|CARD:441,ALREADY_IN_CRM,526,Skipped because this participant already has attendance for the resolved session.
COMMITTED,ATTENDANCE,CALTHORPE|HIIT|2026-02-16|1030|1115|CARD:515,ALREADY_IN_CRM,527,Skipped because this participant already has attendance for the resolved session.
